"Day","Shift","Run","MSAPlate","AssayStrip","AssayCol","AssayRow","MfgPlate","Pool","MfgStrip","MfgCol","MfgRow","A450","A650"
8,"Day",15,10,3,6,3,282,"B",2,4,3,0.526,0.04
8,"Day",15,10,3,6,4,282,"B",2,4,4,0.523,0.04
8,"Day",15,10,3,6,5,282,"B",2,4,5,0.516,0.039
8,"Day",15,10,3,6,6,282,"B",2,4,6,0.469,0.035
8,"Day",15,10,3,6,7,282,"B",2,4,7,0.525,0.04
8,"Day",15,10,3,6,8,282,"B",2,4,8,0.509,0.038
8,"Day",15,10,4,7,1,291,"B",4,7,1,0.579,0.039
8,"Day",15,10,4,7,2,291,"B",4,7,2,0.54,0.037
8,"Day",15,10,4,7,3,291,"B",4,7,3,0.496,0.037
8,"Day",15,10,4,7,4,291,"B",4,7,4,0.561,0.039
8,"Day",15,10,4,7,5,291,"B",4,7,5,0.484,0.04
8,"Day",15,10,4,7,6,291,"B",4,7,6,0.514,0.038
8,"Day",15,10,4,7,7,291,"B",4,7,7,0.533,0.036
8,"Day",15,10,4,7,8,291,"B",4,7,8,0.649,0.039
8,"Day",15,10,4,8,1,291,"B",4,8,1,0.635,0.04
8,"Day",15,10,4,8,2,291,"B",4,8,2,0.583,0.038
8,"Day",15,10,4,8,3,291,"B",4,8,3,0.535,0.039
8,"Day",15,10,4,8,4,291,"B",4,8,4,0.578,0.04
8,"Day",15,10,4,8,5,291,"B",4,8,5,0.524,0.04
8,"Day",15,10,4,8,6,291,"B",4,8,6,0.5,0.037
8,"Day",15,10,4,8,7,291,"B",4,8,7,0.555,0.035
8,"Day",15,10,4,8,8,291,"B",4,8,8,0.643,0.04
8,"Day",15,10,5,9,1,44,"A",4,7,1,0.592,0.042
8,"Day",15,10,5,9,2,44,"A",4,7,2,0.596,0.04
8,"Day",15,10,5,9,3,44,"A",4,7,3,0.542,0.04
8,"Day",15,10,5,9,4,44,"A",4,7,4,0.506,0.041
8,"Day",15,10,5,9,5,44,"A",4,7,5,0.501,0.041
8,"Day",15,10,5,9,6,44,"A",4,7,6,0.515,0.039
8,"Day",15,10,5,9,7,44,"A",4,7,7,0.505,0.039
8,"Day",15,10,5,9,8,44,"A",4,7,8,0.516,0.039
8,"Day",15,10,5,10,1,44,"A",4,8,1,0.546,0.04
8,"Day",15,10,5,10,2,44,"A",4,8,2,0.596,0.039
8,"Day",15,10,5,10,3,44,"A",4,8,3,0.503,0.04
8,"Day",15,10,5,10,4,44,"A",4,8,4,0.51,0.042
8,"Day",15,10,5,10,5,44,"A",4,8,5,0.568,0.042
8,"Day",15,10,5,10,6,44,"A",4,8,6,0.57,0.041
8,"Day",15,10,5,10,7,44,"A",4,8,7,0.49,0.037
8,"Day",15,10,5,10,8,44,"A",4,8,8,0.518,0.04
8,"Day",15,10,6,11,1,209,"B",1,1,1,0.571,0.042
8,"Day",15,10,6,11,2,209,"B",1,1,2,0.613,0.038
8,"Day",15,10,6,11,3,209,"B",1,1,3,0.622,0.042
8,"Day",15,10,6,11,4,209,"B",1,1,4,0.557,0.041
8,"Day",15,10,6,11,5,209,"B",1,1,5,0.625,0.043
8,"Day",15,10,6,11,6,209,"B",1,1,6,0.624,0.039
8,"Day",15,10,6,11,7,209,"B",1,1,7,0.637,0.038
8,"Day",15,10,6,11,8,209,"B",1,1,8,0.592,0.04
8,"Day",15,10,6,12,1,209,"B",1,2,1,0.656,0.044
8,"Day",15,10,6,12,2,209,"B",1,2,2,0.699,0.04
8,"Day",15,10,6,12,3,209,"B",1,2,3,0.661,0.043
8,"Day",15,10,6,12,4,209,"B",1,2,4,0.612,0.041
8,"Day",15,10,6,12,5,209,"B",1,2,5,0.584,0.04
8,"Day",15,10,6,12,6,209,"B",1,2,6,0.643,0.041
8,"Day",15,10,6,12,7,209,"B",1,2,7,0.637,0.04
8,"Day",15,10,6,12,8,209,"B",1,2,8,0.569,0.04
8,"Evening",15,28,1,1,1,194,"B",1,1,1,0.595,0.039
8,"Evening",15,28,1,1,2,194,"B",1,1,2,0.584,0.037
8,"Evening",15,28,1,1,3,194,"B",1,1,3,0.621,0.04
8,"Evening",15,28,1,1,4,194,"B",1,1,4,0.524,0.039
8,"Evening",15,28,1,1,5,194,"B",1,1,5,0.528,0.039
8,"Evening",15,28,1,1,6,194,"B",1,1,6,0.56,0.036
8,"Evening",15,28,1,1,7,194,"B",1,1,7,0.577,0.037
8,"Evening",15,28,1,1,8,194,"B",1,1,8,0.58,0.039
8,"Evening",15,28,1,2,1,194,"B",1,2,1,0.593,0.041
8,"Evening",15,28,1,2,2,194,"B",1,2,2,0.613,0.039
8,"Evening",15,28,1,2,3,194,"B",1,2,3,0.584,0.038
8,"Evening",15,28,1,2,4,194,"B",1,2,4,0.548,0.039
8,"Evening",15,28,1,2,5,194,"B",1,2,5,0.532,0.039
8,"Evening",15,28,1,2,6,194,"B",1,2,6,0.536,0.036
8,"Evening",15,28,1,2,7,194,"B",1,2,7,0.544,0.037
8,"Evening",15,28,1,2,8,194,"B",1,2,8,0.518,0.038
8,"Evening",15,28,2,3,1,48,"A",4,7,1,0.478,0.037
8,"Evening",15,28,2,3,2,48,"A",4,7,2,0.561,0.047
8,"Evening",15,28,2,3,3,48,"A",4,7,3,0.599,0.039
8,"Evening",15,28,2,3,4,48,"A",4,7,4,0.602,0.039
8,"Evening",15,28,2,3,5,48,"A",4,7,5,0.555,0.039
8,"Evening",15,28,2,3,6,48,"A",4,7,6,0.569,0.037
8,"Evening",15,28,2,3,7,48,"A",4,7,7,0.47,0.035
8,"Evening",15,28,2,3,8,48,"A",4,7,8,0.467,0.037
8,"Evening",15,28,2,4,1,48,"A",4,8,1,0.442,0.037
8,"Evening",15,28,2,4,2,48,"A",4,8,2,0.489,0.042
8,"Evening",15,28,2,4,3,48,"A",4,8,3,0.646,0.039
8,"Evening",15,28,2,4,4,48,"A",4,8,4,0.467,0.037
8,"Evening",15,28,2,4,5,48,"A",4,8,5,0.491,0.039
8,"Evening",15,28,2,4,6,48,"A",4,8,6,0.57,0.038
8,"Evening",15,28,2,4,7,48,"A",4,8,7,0.483,0.036
8,"Evening",15,28,2,4,8,48,"A",4,8,8,0.44,0.037
8,"Evening",15,28,3,5,1,294,"B",5,9,1,0.533,0.037
8,"Evening",15,28,3,5,2,294,"B",5,9,2,0.594,0.035
8,"Evening",15,28,3,5,3,294,"B",5,9,3,0.504,0.038
8,"Evening",15,28,3,5,4,294,"B",5,9,4,0.474,0.038
8,"Evening",15,28,3,5,5,294,"B",5,9,5,0.453,0.038
8,"Evening",15,28,3,5,6,294,"B",5,9,6,0.521,0.035
8,"Evening",15,28,3,5,7,294,"B",5,9,7,0.484,0.035
8,"Evening",15,28,3,5,8,294,"B",5,9,8,0.558,0.038
8,"Evening",15,28,3,6,1,294,"B",5,10,1,0.527,0.037
8,"Evening",15,28,3,6,2,294,"B",5,10,2,0.516,0.037
8,"Evening",15,28,3,6,3,294,"B",5,10,3,0.518,0.039
8,"Evening",15,28,3,6,4,294,"B",5,10,4,0.479,0.038
8,"Evening",15,28,3,6,5,294,"B",5,10,5,0.472,0.039
8,"Evening",15,28,3,6,6,294,"B",5,10,6,0.535,0.038
8,"Evening",15,28,3,6,7,294,"B",5,10,7,0.508,0.037
8,"Evening",15,28,3,6,8,294,"B",5,10,8,0.601,0.039
8,"Evening",15,28,4,7,1,301,"B",1,1,1,0.712,0.043
8,"Evening",15,28,4,7,2,301,"B",1,1,2,0.743,0.042
8,"Evening",15,28,4,7,3,301,"B",1,1,3,0.782,0.043
8,"Evening",15,28,4,7,4,301,"B",1,1,4,0.727,0.042
8,"Evening",15,28,4,7,5,301,"B",1,1,5,0.749,0.055
8,"Evening",15,28,4,7,6,301,"B",1,1,6,0.717,0.041
8,"Evening",15,28,4,7,7,301,"B",1,1,7,0.756,0.041
8,"Evening",15,28,4,7,8,301,"B",1,1,8,0.786,0.041
8,"Evening",15,28,4,8,1,301,"B",1,2,1,0.698,0.044
8,"Evening",15,28,4,8,2,301,"B",1,2,2,0.677,0.038
8,"Evening",15,28,4,8,3,301,"B",1,2,3,0.748,0.042
8,"Evening",15,28,4,8,4,301,"B",1,2,4,0.699,0.043
8,"Evening",15,28,4,8,5,301,"B",1,2,5,0.753,0.053
8,"Evening",15,28,4,8,6,301,"B",1,2,6,0.724,0.041
8,"Evening",15,28,4,8,7,301,"B",1,2,7,0.75,0.041
8,"Evening",15,28,4,8,8,301,"B",1,2,8,0.716,0.042
8,"Evening",15,28,5,9,1,70,"A",3,5,1,0.51,0.04
8,"Evening",15,28,5,9,2,70,"A",3,5,2,0.579,0.039
8,"Evening",15,28,5,9,3,70,"A",3,5,3,0.591,0.041
8,"Evening",15,28,5,9,4,70,"A",3,5,4,0.549,0.04
8,"Evening",15,28,5,9,5,70,"A",3,5,5,0.483,0.041
8,"Evening",15,28,5,9,6,70,"A",3,5,6,0.546,0.039
8,"Evening",15,28,5,9,7,70,"A",3,5,7,0.556,0.037
8,"Evening",15,28,5,9,8,70,"A",3,5,8,0.564,0.038
8,"Evening",15,28,5,10,1,70,"A",3,6,1,0.471,0.04
8,"Evening",15,28,5,10,2,70,"A",3,6,2,0.487,0.038
8,"Evening",15,28,5,10,3,70,"A",3,6,3,0.578,0.041
8,"Evening",15,28,5,10,4,70,"A",3,6,4,0.518,0.04
8,"Evening",15,28,5,10,5,70,"A",3,6,5,0.499,0.04
8,"Evening",15,28,5,10,6,70,"A",3,6,6,0.622,0.041
8,"Evening",15,28,5,10,7,70,"A",3,6,7,0.608,0.038
8,"Evening",15,28,5,10,8,70,"A",3,6,8,0.572,0.04
8,"Evening",15,28,6,11,1,43,"A",4,7,1,0.59,0.041
8,"Evening",15,28,6,11,2,43,"A",4,7,2,0.639,0.039
8,"Evening",15,28,6,11,3,43,"A",4,7,3,0.59,0.041
8,"Evening",15,28,6,11,4,43,"A",4,7,4,0.566,0.04
8,"Evening",15,28,6,11,5,43,"A",4,7,5,0.524,0.04
8,"Evening",15,28,6,11,6,43,"A",4,7,6,0.609,0.039
8,"Evening",15,28,6,11,7,43,"A",4,7,7,0.555,0.037
8,"Evening",15,28,6,11,8,43,"A",4,7,8,0.611,0.041
8,"Evening",15,28,6,12,1,43,"A",4,8,1,0.623,0.042
8,"Evening",15,28,6,12,2,43,"A",4,8,2,0.649,0.039
8,"Evening",15,28,6,12,3,43,"A",4,8,3,0.578,0.041
8,"Evening",15,28,6,12,4,43,"A",4,8,4,0.558,0.042
8,"Evening",15,28,6,12,5,43,"A",4,8,5,0.597,0.041
8,"Evening",15,28,6,12,6,43,"A",4,8,6,0.624,0.04
8,"Evening",15,28,6,12,7,43,"A",4,8,7,0.578,0.038
8,"Evening",15,28,6,12,8,43,"A",4,8,8,0.567,0.039
9,"Day",15,41,1,1,1,209,"B",4,7,1,0.566,0.038
9,"Day",15,41,1,1,2,209,"B",4,7,2,0.5,0.036
9,"Day",15,41,1,1,3,209,"B",4,7,3,0.511,0.039
9,"Day",15,41,1,1,4,209,"B",4,7,4,0.468,0.039
9,"Day",15,41,1,1,5,209,"B",4,7,5,0.528,0.04
9,"Day",15,41,1,1,6,209,"B",4,7,6,0.477,0.036
9,"Day",15,41,1,1,7,209,"B",4,7,7,0.537,0.037
9,"Day",15,41,1,1,8,209,"B",4,7,8,0.54,0.038
9,"Day",15,41,1,2,1,209,"B",4,8,1,0.496,0.038
9,"Day",15,41,1,2,2,209,"B",4,8,2,0.548,0.038
9,"Day",15,41,1,2,3,209,"B",4,8,3,0.527,0.038
9,"Day",15,41,1,2,4,209,"B",4,8,4,0.524,0.04
9,"Day",15,41,1,2,5,209,"B",4,8,5,0.529,0.04
9,"Day",15,41,1,2,6,209,"B",4,8,6,0.507,0.036
9,"Day",15,41,1,2,7,209,"B",4,8,7,0.529,0.037
9,"Day",15,41,1,2,8,209,"B",4,8,8,0.631,0.041
9,"Day",15,41,2,3,1,36,"A",5,9,1,0.47,0.037
9,"Day",15,41,2,3,2,36,"A",5,9,2,0.498,0.035
9,"Day",15,41,2,3,3,36,"A",5,9,3,0.515,0.038
9,"Day",15,41,2,3,4,36,"A",5,9,4,0.357,0.035
9,"Day",15,41,2,3,5,36,"A",5,9,5,0.537,0.04
9,"Day",15,41,2,3,6,36,"A",5,9,6,0.546,0.038
9,"Day",15,41,2,3,7,36,"A",5,9,7,0.497,0.036
9,"Day",15,41,2,3,8,36,"A",5,9,8,0.381,0.037
9,"Day",15,41,2,4,1,36,"A",5,10,1,0.493,0.039
9,"Day",15,41,2,4,2,36,"A",5,10,2,0.395,0.036
9,"Day",15,41,2,4,3,36,"A",5,10,3,0.503,0.038
9,"Day",15,41,2,4,4,36,"A",5,10,4,0.516,0.038
9,"Day",15,41,2,4,5,36,"A",5,10,5,0.516,0.039
9,"Day",15,41,2,4,6,36,"A",5,10,6,0.554,0.037
9,"Day",15,41,2,4,7,36,"A",5,10,7,0.502,0.04
9,"Day",15,41,2,4,8,36,"A",5,10,8,0.496,0.038
9,"Day",15,41,3,5,1,296,"B",1,1,1,0.483,0.04
9,"Day",15,41,3,5,2,296,"B",1,1,2,0.484,0.038
9,"Day",15,41,3,5,3,296,"B",1,1,3,0.53,0.04
9,"Day",15,41,3,5,4,296,"B",1,1,4,0.549,0.039
9,"Day",15,41,3,5,5,296,"B",1,1,5,0.505,0.039
9,"Day",15,41,3,5,6,296,"B",1,1,6,0.497,0.037
9,"Day",15,41,3,5,7,296,"B",1,1,7,0.51,0.039
9,"Day",15,41,3,5,8,296,"B",1,1,8,0.512,0.039
9,"Day",15,41,3,6,1,296,"B",1,2,1,0.464,0.037
9,"Day",15,41,3,6,2,296,"B",1,2,2,0.473,0.04
9,"Day",15,41,3,6,3,296,"B",1,2,3,0.454,0.037
9,"Day",15,41,3,6,4,296,"B",1,2,4,0.461,0.04
9,"Day",15,41,3,6,5,296,"B",1,2,5,0.469,0.044
9,"Day",15,41,3,6,6,296,"B",1,2,6,0.473,0.038
9,"Day",15,41,3,6,7,296,"B",1,2,7,0.484,0.037
9,"Day",15,41,3,6,8,296,"B",1,2,8,0.513,0.038
9,"Day",15,41,4,7,1,206,"B",5,9,1,0.564,0.041
9,"Day",15,41,4,7,2,206,"B",5,9,2,0.615,0.043
9,"Day",15,41,4,7,3,206,"B",5,9,3,0.57,0.041
9,"Day",15,41,4,7,4,206,"B",5,9,4,0.581,0.041
9,"Day",15,41,4,7,5,206,"B",5,9,5,0.595,0.041
9,"Day",15,41,4,7,6,206,"B",5,9,6,0.561,0.041
9,"Day",15,41,4,7,7,206,"B",5,9,7,0.53,0.038
9,"Day",15,41,4,7,8,206,"B",5,9,8,0.54,0.038
9,"Day",15,41,4,8,1,206,"B",5,10,1,0.576,0.04
9,"Day",15,41,4,8,2,206,"B",5,10,2,0.559,0.038
9,"Day",15,41,4,8,3,206,"B",5,10,3,0.6,0.043
9,"Day",15,41,4,8,4,206,"B",5,10,4,0.577,0.043
9,"Day",15,41,4,8,5,206,"B",5,10,5,0.566,0.04
9,"Day",15,41,4,8,6,206,"B",5,10,6,0.548,0.042
9,"Day",15,41,4,8,7,206,"B",5,10,7,0.524,0.038
9,"Day",15,41,4,8,8,206,"B",5,10,8,0.499,0.039
9,"Day",15,41,5,9,1,39,"A",3,5,1,0.505,0.04
9,"Day",15,41,5,9,2,39,"A",3,5,2,0.533,0.04
9,"Day",15,41,5,9,3,39,"A",3,5,3,0.631,0.043
9,"Day",15,41,5,9,4,39,"A",3,5,4,0.571,0.043
9,"Day",15,41,5,9,5,39,"A",3,5,5,0.581,0.04
9,"Day",15,41,5,9,6,39,"A",3,5,6,0.562,0.038
9,"Day",15,41,5,9,7,39,"A",3,5,7,0.563,0.038
9,"Day",15,41,5,9,8,39,"A",3,5,8,0.527,0.04
9,"Day",15,41,5,10,1,39,"A",3,6,1,0.414,0.039
9,"Day",15,41,5,10,2,39,"A",3,6,2,0.443,0.039
9,"Day",15,41,5,10,3,39,"A",3,6,3,0.567,0.04
9,"Day",15,41,5,10,4,39,"A",3,6,4,0.557,0.04
9,"Day",15,41,5,10,5,39,"A",3,6,5,0.541,0.041
9,"Day",15,41,5,10,6,39,"A",3,6,6,0.595,0.04
9,"Day",15,41,5,10,7,39,"A",3,6,7,0.577,0.039
9,"Day",15,41,5,10,8,39,"A",3,6,8,0.542,0.04
9,"Day",15,41,6,11,1,79,"A",4,7,1,0.582,0.041
9,"Day",15,41,6,11,2,79,"A",4,7,2,0.568,0.038
9,"Day",15,41,6,11,3,79,"A",4,7,3,0.549,0.042
9,"Day",15,41,6,11,4,79,"A",4,7,4,0.503,0.04
9,"Day",15,41,6,11,5,79,"A",4,7,5,0.523,0.041
9,"Day",15,41,6,11,6,79,"A",4,7,6,0.511,0.039
9,"Day",15,41,6,11,7,79,"A",4,7,7,0.53,0.04
9,"Day",15,41,6,11,8,79,"A",4,7,8,0.542,0.04
9,"Day",15,41,6,12,1,79,"A",4,8,1,0.589,0.042
9,"Day",15,41,6,12,2,79,"A",4,8,2,0.6,0.037
9,"Day",15,41,6,12,3,79,"A",4,8,3,0.557,0.04
9,"Day",15,41,6,12,4,79,"A",4,8,4,0.546,0.039
9,"Day",15,41,6,12,5,79,"A",4,8,5,0.537,0.04
9,"Day",15,41,6,12,6,79,"A",4,8,6,0.547,0.038
9,"Day",15,41,6,12,7,79,"A",4,8,7,0.558,0.041
9,"Day",15,41,6,12,8,79,"A",4,8,8,0.629,0.04
9,"Evening",15,40,1,1,1,55,"A",2,3,1,0.493,0.038
9,"Evening",15,40,1,1,2,55,"A",2,3,2,0.531,0.037
9,"Evening",15,40,1,1,3,55,"A",2,3,3,0.518,0.041
9,"Evening",15,40,1,1,4,55,"A",2,3,4,0.515,0.039
9,"Evening",15,40,1,1,5,55,"A",2,3,5,0.476,0.042
9,"Evening",15,40,1,1,6,55,"A",2,3,6,0.497,0.037
9,"Evening",15,40,1,1,7,55,"A",2,3,7,0.515,0.036
9,"Evening",15,40,1,1,8,55,"A",2,3,8,0.534,0.038
9,"Evening",15,40,1,2,1,55,"A",2,4,1,0.466,0.038
9,"Evening",15,40,1,2,2,55,"A",2,4,2,0.465,0.038
9,"Evening",15,40,1,2,3,55,"A",2,4,3,0.48,0.038
9,"Evening",15,40,1,2,4,55,"A",2,4,4,0.525,0.041
9,"Evening",15,40,1,2,5,55,"A",2,4,5,0.482,0.04
9,"Evening",15,40,1,2,6,55,"A",2,4,6,0.496,0.037
9,"Evening",15,40,1,2,7,55,"A",2,4,7,0.572,0.038
9,"Evening",15,40,1,2,8,55,"A",2,4,8,0.492,0.037
9,"Evening",15,40,2,3,1,99,"A",4,7,1,0.375,0.036
9,"Evening",15,40,2,3,2,99,"A",4,7,2,0.421,0.035
9,"Evening",15,40,2,3,3,99,"A",4,7,3,0.432,0.039
9,"Evening",15,40,2,3,4,99,"A",4,7,4,0.447,0.042
9,"Evening",15,40,2,3,5,99,"A",4,7,5,0.529,0.039
9,"Evening",15,40,2,3,6,99,"A",4,7,6,0.48,0.036
9,"Evening",15,40,2,3,7,99,"A",4,7,7,0.453,0.036
9,"Evening",15,40,2,3,8,99,"A",4,7,8,0.358,0.037
9,"Evening",15,40,2,4,1,99,"A",4,8,1,0.493,0.038
9,"Evening",15,40,2,4,2,99,"A",4,8,2,0.434,0.036
9,"Evening",15,40,2,4,3,99,"A",4,8,3,0.488,0.04
9,"Evening",15,40,2,4,4,99,"A",4,8,4,0.47,0.039
9,"Evening",15,40,2,4,5,99,"A",4,8,5,0.485,0.04
9,"Evening",15,40,2,4,6,99,"A",4,8,6,0.515,0.036
9,"Evening",15,40,2,4,7,99,"A",4,8,7,0.48,0.037
9,"Evening",15,40,2,4,8,99,"A",4,8,8,0.451,0.036
9,"Evening",15,40,3,5,1,296,"B",2,3,1,0.501,0.039
9,"Evening",15,40,3,5,2,296,"B",2,3,2,0.478,0.038
9,"Evening",15,40,3,5,3,296,"B",2,3,3,0.494,0.039
9,"Evening",15,40,3,5,4,296,"B",2,3,4,0.503,0.044
9,"Evening",15,40,3,5,5,296,"B",2,3,5,0.466,0.038
9,"Evening",15,40,3,5,6,296,"B",2,3,6,0.485,0.039
9,"Evening",15,40,3,5,7,296,"B",2,3,7,0.45,0.038
9,"Evening",15,40,3,5,8,296,"B",2,3,8,0.509,0.039
9,"Evening",15,40,3,6,1,296,"B",2,4,1,0.493,0.04
9,"Evening",15,40,3,6,2,296,"B",2,4,2,0.522,0.039
9,"Evening",15,40,3,6,3,296,"B",2,4,3,0.477,0.042
9,"Evening",15,40,3,6,4,296,"B",2,4,4,0.453,0.042
9,"Evening",15,40,3,6,5,296,"B",2,4,5,0.439,0.038
9,"Evening",15,40,3,6,6,296,"B",2,4,6,0.44,0.038
9,"Evening",15,40,3,6,7,296,"B",2,4,7,0.473,0.04
9,"Evening",15,40,3,6,8,296,"B",2,4,8,0.454,0.043
9,"Evening",15,40,4,7,1,283,"B",1,1,1,0.534,0.04
9,"Evening",15,40,4,7,2,283,"B",1,1,2,0.508,0.037
9,"Evening",15,40,4,7,3,283,"B",1,1,3,0.504,0.039
9,"Evening",15,40,4,7,4,283,"B",1,1,4,0.504,0.04
9,"Evening",15,40,4,7,5,283,"B",1,1,5,0.509,0.04
9,"Evening",15,40,4,7,6,283,"B",1,1,6,0.494,0.039
9,"Evening",15,40,4,7,7,283,"B",1,1,7,0.53,0.039
9,"Evening",15,40,4,7,8,283,"B",1,1,8,0.56,0.039
9,"Evening",15,40,4,8,1,283,"B",1,2,1,0.461,0.038
9,"Evening",15,40,4,8,2,283,"B",1,2,2,0.491,0.039
9,"Evening",15,40,4,8,3,283,"B",1,2,3,0.482,0.038
9,"Evening",15,40,4,8,4,283,"B",1,2,4,0.458,0.039
9,"Evening",15,40,4,8,5,283,"B",1,2,5,0.477,0.038
9,"Evening",15,40,4,8,6,283,"B",1,2,6,0.467,0.036
9,"Evening",15,40,4,8,7,283,"B",1,2,7,0.501,0.036
9,"Evening",15,40,4,8,8,283,"B",1,2,8,0.619,0.04
9,"Evening",15,40,5,9,1,193,"B",4,7,1,0.546,0.041
9,"Evening",15,40,5,9,2,193,"B",4,7,2,0.564,0.039
9,"Evening",15,40,5,9,3,193,"B",4,7,3,0.516,0.042
9,"Evening",15,40,5,9,4,193,"B",4,7,4,0.497,0.04
9,"Evening",15,40,5,9,5,193,"B",4,7,5,0.563,0.045
9,"Evening",15,40,5,9,6,193,"B",4,7,6,0.563,0.04
9,"Evening",15,40,5,9,7,193,"B",4,7,7,0.538,0.036
9,"Evening",15,40,5,9,8,193,"B",4,7,8,0.546,0.04
9,"Evening",15,40,5,10,1,193,"B",4,8,1,0.475,0.042
9,"Evening",15,40,5,10,2,193,"B",4,8,2,0.498,0.039
9,"Evening",15,40,5,10,3,193,"B",4,8,3,0.537,0.048
9,"Evening",15,40,5,10,4,193,"B",4,8,4,0.48,0.042
9,"Evening",15,40,5,10,5,193,"B",4,8,5,0.498,0.041
9,"Evening",15,40,5,10,6,193,"B",4,8,6,0.52,0.043
9,"Evening",15,40,5,10,7,193,"B",4,8,7,0.52,0.041
9,"Evening",15,40,5,10,8,193,"B",4,8,8,0.559,0.042
9,"Evening",15,40,6,11,1,68,"A",4,7,1,0.434,0.041
9,"Evening",15,40,6,11,2,68,"A",4,7,2,0.501,0.038
9,"Evening",15,40,6,11,3,68,"A",4,7,3,0.547,0.042
9,"Evening",15,40,6,11,4,68,"A",4,7,4,0.471,0.044
9,"Evening",15,40,6,11,5,68,"A",4,7,5,0.505,0.043
9,"Evening",15,40,6,11,6,68,"A",4,7,6,0.521,0.04
9,"Evening",15,40,6,11,7,68,"A",4,7,7,0.494,0.043
9,"Evening",15,40,6,11,8,68,"A",4,7,8,0.51,0.039
9,"Evening",15,40,6,12,1,68,"A",4,8,1,0.531,0.042
9,"Evening",15,40,6,12,2,68,"A",4,8,2,0.514,0.038
9,"Evening",15,40,6,12,3,68,"A",4,8,3,0.528,0.044
9,"Evening",15,40,6,12,4,68,"A",4,8,4,0.497,0.041
9,"Evening",15,40,6,12,5,68,"A",4,8,5,0.552,0.043
9,"Evening",15,40,6,12,6,68,"A",4,8,6,0.469,0.04
9,"Evening",15,40,6,12,7,68,"A",4,8,7,0.497,0.036
9,"Evening",15,40,6,12,8,68,"A",4,8,8,0.512,0.039
10,"Day",15,31,1,1,1,37,"A",2,3,1,0.472,0.038
10,"Day",15,31,1,1,2,37,"A",2,3,2,0.499,0.036
10,"Day",15,31,1,1,3,37,"A",2,3,3,0.534,0.038
10,"Day",15,31,1,1,4,37,"A",2,3,4,0.544,0.038
10,"Day",15,31,1,1,5,37,"A",2,3,5,0.567,0.04
10,"Day",15,31,1,1,6,37,"A",2,3,6,0.546,0.037
10,"Day",15,31,1,1,7,37,"A",2,3,7,0.501,0.037
10,"Day",15,31,1,1,8,37,"A",2,3,8,0.537,0.038
10,"Day",15,31,1,2,1,37,"A",2,4,1,0.443,0.039
10,"Day",15,31,1,2,2,37,"A",2,4,2,0.526,0.036
10,"Day",15,31,1,2,3,37,"A",2,4,3,0.541,0.037
10,"Day",15,31,1,2,4,37,"A",2,4,4,0.555,0.04
10,"Day",15,31,1,2,5,37,"A",2,4,5,0.542,0.039
10,"Day",15,31,1,2,6,37,"A",2,4,6,0.554,0.038
10,"Day",15,31,1,2,7,37,"A",2,4,7,0.571,0.037
10,"Day",15,31,1,2,8,37,"A",2,4,8,0.479,0.038
10,"Day",15,31,2,3,1,56,"A",5,9,1,0.41,0.036
10,"Day",15,31,2,3,2,56,"A",5,9,2,0.438,0.036
10,"Day",15,31,2,3,3,56,"A",5,9,3,0.541,0.039
10,"Day",15,31,2,3,4,56,"A",5,9,4,0.494,0.039
10,"Day",15,31,2,3,5,56,"A",5,9,5,0.595,0.041
10,"Day",15,31,2,3,6,56,"A",5,9,6,0.56,0.038
10,"Day",15,31,2,3,7,56,"A",5,9,7,0.523,0.037
10,"Day",15,31,2,3,8,56,"A",5,9,8,0.462,0.037
10,"Day",15,31,2,4,1,56,"A",5,10,1,0.441,0.039
10,"Day",15,31,2,4,2,56,"A",5,10,2,0.469,0.036
10,"Day",15,31,2,4,3,56,"A",5,10,3,0.565,0.039
10,"Day",15,31,2,4,4,56,"A",5,10,4,0.509,0.04
10,"Day",15,31,2,4,5,56,"A",5,10,5,0.545,0.04
10,"Day",15,31,2,4,6,56,"A",5,10,6,0.54,0.038
10,"Day",15,31,2,4,7,56,"A",5,10,7,0.518,0.038
10,"Day",15,31,2,4,8,56,"A",5,10,8,0.576,0.039
10,"Day",15,31,3,5,1,291,"B",2,3,1,0.482,0.038
10,"Day",15,31,3,5,2,291,"B",2,3,2,0.521,0.036
10,"Day",15,31,3,5,3,291,"B",2,3,3,0.521,0.039
10,"Day",15,31,3,5,4,291,"B",2,3,4,0.484,0.038
10,"Day",15,31,3,5,5,291,"B",2,3,5,0.499,0.037
10,"Day",15,31,3,5,6,291,"B",2,3,6,0.532,0.036
10,"Day",15,31,3,5,7,291,"B",2,3,7,0.507,0.037
10,"Day",15,31,3,5,8,291,"B",2,3,8,0.531,0.038
10,"Day",15,31,3,6,1,291,"B",2,4,1,0.476,0.037
10,"Day",15,31,3,6,2,291,"B",2,4,2,0.512,0.037
10,"Day",15,31,3,6,3,291,"B",2,4,3,0.499,0.039
10,"Day",15,31,3,6,4,291,"B",2,4,4,0.485,0.037
10,"Day",15,31,3,6,5,291,"B",2,4,5,0.495,0.039
10,"Day",15,31,3,6,6,291,"B",2,4,6,0.451,0.036
10,"Day",15,31,3,6,7,291,"B",2,4,7,0.517,0.037
10,"Day",15,31,3,6,8,291,"B",2,4,8,0.502,0.038
10,"Day",15,31,4,7,1,285,"B",3,5,1,0.559,0.04
10,"Day",15,31,4,7,2,285,"B",3,5,2,0.537,0.037
